title_y,cluster_id
Maurice,4
Beer League,3
Riding Giants,3
Timecrimes,3
Silver Medalist,0
Timber Falls,3
Singin' in the Rain,4
"Fat, Sick & Nearly Dead",0
A Haunted House,3
2016: Obama's America,0
That Thing You Do!,3
Halloween III: Season of the Witch,4
Escape from the Planet of the Apes,4
Hud,4
Kevin Hart: Let Me Explain,2
My Own Private Idaho,4
Garden State,3
Before Sunrise,3
Evil Words,3
Jesus' Son,3
Saving Face,3
Brick Lane,0
Robot & Frank,3
My Life Without Me,3
The Spectacular Now,3
Religulous,0
Fuel,0
Valley of the Heart's Delight,0
Eye of the Dolphin,0
8: The Mormon Proposition,0
The Other End of the Line,3
Anatomy,3
Sleep Dealer,3
Super,3
Christmas Mail,0
Stung,3
Antibirth,3
Get on the Bus,0
Thr3e,0
Idiocracy,2
The Rise of the Krays,3
This Is England,3
U.F.O.,3
Bathing Beauty,4
Go for It!,0
"Dancer, Texas Pop. 81",0
Show Boat,4
Redemption Road,0
The Calling,3
The Brave Little Toaster,4
Fantasia,4
8 Days,0
Friday the 13th Part III,4
Friday the 13th: A New Beginning,4
The Last Sin Eater,3
Do You Believe?,3
Impact Point,0
The Valley of Decision,4
Eden,0
Chicken Tikka Masala,0
There's Always Woodstock,0
Jack Brooks: Monster Slayer,3
The Best Years of Our Lives,4
Bully,3
Elling,3
Mi America,3
[REC],3
Lies in Plain Sight,0
Sharkskin,0
Containment,3
The Timber,3
From Russia with Love,4
The Toxic Avenger Part II,4
Sleeper,4
It Follows,3
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,4
To Kill a Mockingbird,4
Mad Max 2: The Road Warrior,4
The Legend of Drunken Master,3
Boys Don't Cry,3
Silent House,3
The Lives of Others,1
Courageous,0
The Hustler,4
Boom Town,4
The Triplets of Belleville,3
Smoke Signals,3
American Splendor,0
Before Sunset,3
Amores perros,1
Thirteen,3
Gentleman's Agreement,4
Winter's Bone,3
Touching the Void,3
Alexander's Ragtime Band,4
Me and You and Everyone We Know,3
Inside Job,3
We Are Your Friends,3
Ghost Dog: The Way of the Samurai,3
Harsh Times,3
Captive,3
Full Frontal,3
Witchboard,4
Shortbus,3
Waltz with Bashir,3
"The Book of Mormon Movie, Volume 1: The Journey",0
No End in Sight,0
The Diary of a Teenage Girl,3
In the Shadow of the Moon,0
Meek's Cutoff,3
Inside Deep Throat,3
Dinner Rush,0
Clockwatchers,0
The Virginity Hit,0
Subway,4
House of D,3
Teeth,3
Six-String Samurai,3
Hum To Mohabbat Karega,0
It's All Gone Pete Tong,3
Saint John of Las Vegas,0
24 7: Twenty Four Seven,3
Stonewall,0
Roadside Romeo,0
This Thing of Ours,0
The Lost Medallion: The Adventures of Billy Stone,3
The Last Five Years,0
The Missing Person,0
Return of the Living Dead 3,4
London,3
Sherrybaby,3
Circle,0
Eden Lake,3
Plush,3
Lesbian Vampire Killers,3
Gangster's Paradise: Jerusalema,0
Freeze Frame,3
Grave Encounters,3
Stitches,3
Nine Dead,0
Bananas,4
Supercapitalist,3
Rockaway,0
The Lady from Shanghai,4
No Man's Land: The Rise of Reeker,3
Highway,0
Small Apartments,3
Coffee Town,3
The Ghastly Love of Johnny X,0
All Is Bright,3
The Torture Chamber of Dr. Sadism,4
Straight A's,0
A Funny Thing Happened on the Way to the Forum,4
Slacker Uprising,3
The Legend of Hell's Gate: An American Conspiracy,3
The Walking Deceased,0
The Curse of Downers Grove,3
Shark Lake,3
River's Edge,0
Northfork,0
The Marine 4: Moving Target,3
Buried,3
Submarine,3
The Square,3
One to Another,3
ABCD (Any Body Can Dance),4
Man on Wire,3
Abandoned,0
Brotherly Love,0
The Last Exorcism,3
Nowhere Boy,3
A Streetcar Named Desire,4
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,4
The Crime of Padre Amaro,3
Beasts of the Southern Wild,3
Battle for the Planet of the Apes,4
Songcatcher,3
Higher Ground,0
Vaalu,4
The Greatest Movie Ever Sold,0
Ed and His Dead Mother,0
Travellers and Magicians,0
Hang 'em High,4
Deadline - U.S.A.,4
Sublime,3
A Beginner's Guide to Snuff,3
Independence Daysaster,0
Dysfunctional Friends,3
Run Lola Run,3
May,3
Against the Wild,0
Under the Same Moon,3
Conquest of the Planet of the Apes,4
In the Bedroom,1
I Spit on Your Grave,3
"Happy, Texas",0
My Summer of Love,3
The Lunchbox,3
Yes,0
You Can't Take It With You,4
From Here to Eternity,4
She Wore a Yellow Ribbon,4
Grace Unplugged,0
Foolish,0
N-Secure,0
Caramel,3
Out of the Dark,3
The Bubble,0
The Conversation,4
Dil Jo Bhi Kahey...,0
Mississippi Mermaid,4
I Love Your Work,0
Cabin Fever,3
Waitress,3
Bloodsport,4
Mr. Smith Goes to Washington,4
Kids,3
The Squid and the Whale,3
Kissing Jessica Stein,3
Kickboxer: Vengeance,3
Spellbound,4
Exotica,0
Buffalo '66,3
Insidious,3
Repo Man,4
Nine Queens,3
The Gatekeepers,0
The Ballad of Jack and Rose,0
The To Do List,3
Killing Zoe,3
The Believer,3
Snow Angels,0
Unsullied,0
Session 9,3
I Want Someone to Eat Cheese With,0
Mooz-lum,0
Hatchet,3
Modern Times,4
Stolen Summer,3
My Name Is Bruce,0
The Salon,0
Road Hard,3
Forty Shades of Blue,3
Amigo,0
Pontypool,3
Trucker,0
Me You and Five Bucks,0
The Lords of Salem,3
Housebound,3
Wal-Mart: The High Cost of Low Price,3
Fetching Cody,0
Last I Heard,0
Closer to the Moon,0
Mutant World,0
Growing Up Smith,0
Checkmate,0
#Horror,0
Wind Walkers,0
Snow White and the Seven Dwarfs,4
The Holy Girl,3
Shalako,4
Incident at Loch Ness,0
The Dog Lover,3
GirlHouse,3
The Blue Room,3
House at the End of the Drive,3
Batman,4
"Lock, Stock and Two Smoking Barrels",3
The Ballad of Gregorio Cortez,4
The Celebration,3
Trees Lounge,3
Journey from the Fall,0
The Basket,0
Eddie: The Sleepwalking Cannibal,3
Queen of the Mountains,0
Def-Con 4,4
The Hebrew Hammer,0
Neal 'n' Nikki,0
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,0
Forget Me Not,0
Rebecca,4
Friday the 13th Part 2,4
The Lost Weekend,4
C.H.U.D.,4
Filly Brown,0
The Lion of Judah,0
Niagara,4
How Green Was My Valley,4
Da Sweet Blood of Jesus,3
"Sex, Lies, and Videotape",4
Saw,3
Super Troopers,0
The Algerian,0
The Amazing Catfish,3
Monsoon Wedding,3
You Can Count on Me,3
The Trouble with Harry,4
But I'm a Cheerleader,0
Home Run,0
Reservoir Dogs,4
The Blue Bird,4
"The Good, the Bad and the Ugly",4
The Second Mother,3
Blue Like Jazz,0
Down & Out With The Dolls,0
"Pink Ribbons, Inc.",0
Certifiably Jonathan,0
Desire,3
The Blade of Don Juan,0
Grand Theft Parsons,0
Extreme Movie,0
The Charge of the Light Brigade,4
Below Zero,0
Crowsnest,0
Airborne,4
Cotton Comes to Harlem,4
The Wicked Within,3
Bleeding Hearts,0
Waiting...,0
Dead Man's Shoes,3
From a Whisper to a Scream,0
Sex With Strangers,0
Dracula: Pages from a Virgin's Diary,3
Faith Like Potatoes,0
Beyond the Black Rainbow,3
The Raid,3
The Dead Undead,0
The Vatican Exorcisms,0
Casablanca,4
Lake Mungo,0
Rocket Singh: Salesman of the Year,0
Silent Running,4
Rocky,4
The Sleepwalker,3
Tom Jones,4
Unfriended,3
Taxi Driver,4
The Howling,4
Dr. No,4
Chernobyl Diaries,3
Hellraiser,4
God's Not Dead 2,3
Cry_Wolf,3
Godzilla 2000,3
Blue Valentine,3
Transamerica,3
The Devil Inside,3
Beyond the Valley of the Dolls,4
Love Me Tender,4
An Inconvenient Truth,3
Sands of Iwo Jima,4
Shine a Light,3
The Green Inferno,3
Departure,3
The Sessions,3
"Food, Inc.",0
October Baby,0
Next Stop Wonderland,0
The Skeleton Twins,3
Martha Marcy May Marlene,3
Obvious Child,3
Frozen River,3
20 Feet from Stardom,0
Two Girls and a Guy,0
Walking and Talking,3
Who Killed the Electric Car?,0
The Broken Hearts Club: A Romantic Comedy,3
Bubba Ho-tep,3
Slam,0
Brigham City,0
Fiza,0
Orgazmo,3
All the Real Girls,0
Dream with the Fishes,0
Blue Car,0
Palo Alto,3
Ajami,0
Wristcutters: A Love Story,3
I Origins,3
The Battle of Shaker Heights,3
The Act of Killing,3
Taxi to the Dark Side,3
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,0
Guiana 1838,0
Lisa Picard Is Famous,0
Antarctica: A Year on Ice,3
A LEGO Brickumentary,3
Hardflip,3
Chocolate: Deep Dark Secrets,0
The House of the Devil,3
The Perfect Host,0
Safe Men,3
Speedway Junky,3
The Last Big Thing,0
The Specials,0
16 to Life,0
Alone With Her,0
Creative Control,3
Special,0
Sparkler,0
The Helix... Loaded,0
In Her Line of Fire,0
The Jimmy Show,0
Heli,3
Karachi se Lahore,0
Loving Annabelle,0
Hits,0
Jimmy and Judy,0
Frat Party,0
The Party's Over,4
Proud,0
The Poker House,0
Childless,0
ZMD: Zombies of Mass Destruction,0
Snow White: A Deadly Summer,3
Hidden Away,0
My Last Day Without You,0
Steppin: The Movie,0
Doc Holliday's Revenge,0
Black Rock,3
Truth or Dare,3
The Pet,0
Bang Bang Baby,0
Fear Clinic,3
Zombie Hunter,0
A Fine Step,0
Charly,4
Banshee Chapter,3
Ask Me Anything,3
And Then Came Love,0
On the Waterfront,4
L!fe Happens,3
"4 Months, 3 Weeks and 2 Days",3
The Horror Network Vol. 1,0
Hard Candy,3
The Quiet,3
Circumstance,0
Fruitvale Station,3
The Brass Teapot,3
Bambi,4
The Hammer,0
Latter Days,0
Elza,0
1982,3
"For a Good Time, Call...",3
Celeste & Jesse Forever,3
Time Changer,0
London to Brighton,3
American Hero,3
Windsor Drive,0
A Separation,3
Crying with Laughter,0
Welcome to the Dollhouse,3
Ruby in Paradise,1
Raising Victor Vargas,0
Pandora's Box,4
Harrison Montgomery,0
Live-In Maid,0
Deterrence,3
The Mudge Boy,0
The Young Unknowns,3
Not Cool,3
Dead Snow,3
Saints and Soldiers,3
Vessel,4
American Graffiti,4
Iraq for Sale: The War Profiteers,0
Aqua Teen Hunger Force Colon Movie Film for Theaters,3
Safety Not Guaranteed,3
Kevin Hart: Laugh at My Pain,0
Kill List,3
The Innkeepers,3
The Conformist,4
Interview with the Assassin,0
Donkey Punch,3
All the Boys Love Mandy Lane,3
Bled,0
High Noon,4
Hoop Dreams,0
Rize,3
L.I.E.,0
The Sisterhood of Night,0
B-Girl,0
Half Nelson,3
Naturally Native,3
Hav Plenty,3
Adulterers,3
Escape from Tomorrow,3
Starsuckers,0
The Hadza:  Last of the First,0
After,3
Treachery,0
Walter,3
Top Hat,4
The Blair Witch Project,1
Woodstock,4
The Kentucky Fried Movie,4
Mercy Streets,0
Carousel of Revenge,3
Broken Vessels,0
Water & Power,0
They Will Have to Kill Us First,0
Light from the Darkroom,0
The Country Doctor,0
The Maid's Room,3
A Hard Day's Night,4
The Harvest (La Cosecha),0
Love Letters,4
Juliet and Alfa Romeo,0
Fireproof,0
Faith Connections,3
Benji,4
Open Water,3
High Road,3
Kingdom of the Spiders,4
Mad Hot Ballroom,0
The Station Agent,3
To Save A Life,0
Wordplay,0
Beyond the Mat,0
The Singles Ward,0
Osama,3
Sholem Aleichem: Laughing In The Darkness,0
Groove,0
The R.M.,0
Twin Falls Idaho,0
Mean Creek,3
Hurricane Streets,0
Never Again,3
Civil Brand,0
Lonesome Jim,0
Drinking Buddies,3
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,3
Seven Samurai,4
The Other Dream Team,3
Johnny Suede,4
Finishing The Game,3
Rubber,3
Kiss the Bride,0
The Slaughter Rule,3
Monsters,3
The Californians,3
The Living Wake,0
Detention of the Dead,3
Crazy Stone,3
Scott Walker: 30 Century Man,0
Everything Put Together,0
Good Kill,3
The Outrageous Sophie Tucker,0
Now Is Good,0
Girls Gone Dead,3
Subconscious,3
Enter Nowhere,3
El Rey de Najayo,0
Fight to the Finish,0
Alleluia! The Devil's Carnival,4
The Sound and the Shadow,0
Rodeo Girl,3
Born to Fly: Elizabeth Streb vs. Gravity,3
The Little Ponderosa Zoo,0
The Toxic Avenger,4
Straight Out of Brooklyn,0
Bloody Sunday,0
Diamond Ruff,0
Conversations with Other Women,0
Poultrygeist: Night of the Chicken Dead,3
Mutual Friends,0
42nd Street,4
Rise of the Entrepreneur: The Search for a Better Way,0
Metropolitan,0
As It Is in Heaven,3
Roadside,0
Napoleon Dynamite,3
Blue Ruin,3
Paranormal Activity,3
Dogtown and Z-Boys,3
Monty Python and the Holy Grail,4
Quinceañera,3
Gory Gory Hallelujah,0
Tarnation,3
I Want Your Money,0
Love in the Time of Monsters,0
The Beyond,4
What Happens in Vegas,1
The Dark Hours,3
My Beautiful Laundrette,4
Fabled,0
Show Me,0
Cries and Whispers,4
Intolerance,4
Trekkies,0
The Broadway Melody,4
The Evil Dead,4
Maniac,3
Censored Voices,0
Murderball,0
American Ninja 2: The Confrontation,4
51 Birch Street,0
Rotor DR1,3
12 Angry Men,4
My Dog Tulip,3
It Happened One Night,4
Dogtooth,3
Tupac: Resurrection,0
Tumbleweeds,0
The Prophecy,3
When the Cat's Away,3
Pieces of April,3
The Big Swap,0
Old Joy,0
Wendy and Lucy,3
3 Backyards,0
Pierrot le Fou,4
Sisters in Law,0
Ayurveda: Art of Being,0
Nothing But a Man,4
"First Love, Last Rites",0
Fighting Tommy Riley,0
Royal Kill,0
The Looking Glass,0
Death Race 2000,4
Locker 13,0
Midnight Cabaret,0
Anderson's Cross,0
Bizarre,0
Graduation Day,4
Some Guy Who Kills People,0
Compliance,3
Chasing Amy,3
Lovely & Amazing,0
Death Calls,0
Better Luck Tomorrow,0
The Incredibly True Adventure of Two Girls In Love,0
Chuck & Buck,0
American Desi,0
Amidst the Devil's Wings,0
Cube,3
Love and Other Catastrophes,3
I Married a Strange Person!,0
November,3
Like Crazy,3
Teeth and Blood,0
Sugar Town,3
The Motel,0
The Canyons,3
On the Outs,0
Shotgun Stories,3
Exam,3
The Sticky Fingers of Time,0
Sunday School Musical,3
Rust,0
Ink,3
The Christmas Bunny,3
Butterfly,4
UnDivided,0
The Frozen,0
Horse Camp,3
Give Me Shelter,3
The Big Parade,4
Little Big Top,0
Along the Roadside,0
Bronson,3
Western Religion,0
Burn,0
Urbania,0
The Stewardesses,4
"The Beast from 20,000 Fathoms",4
Mad Max,4
Swingers,3
A Fistful of Dollars,4
She Done Him Wrong,4
Short Cut to Nirvana: Kumbh Mela,0
The Grace Card,0
Middle of Nowhere,3
Three,0
The Business of Fancydancing,0
Call + Response,0
Malevolence,0
Reality Show,0
Super Hybrid,0
Baghead,3
American Beast,0
The Case of the Grinning Cat,0
Ordet,4
Good Dick,3
The Man from Earth,3
The Trials Of Darryl Hunt,0
Samantha: An American Girl Holiday,0
Yesterday Was a Lie,0
Theresa Is a Mother,0
H.,0
Archaeology of a Woman,0
Children of Heaven,0
Weekend,0
She's Gotta Have It,4
Butterfly Girl,0
The World Is Mine,3
Another Earth,3
Sweet Sweetback's Baadasssss Song,4
Perfect Cowboy,0
Tadpole,3
Once,3
The Woman Chaser,0
The Horse Boy,0
When the Lights Went Out,3
Heroes of Dirt,0
A Charlie Brown Christmas,4
Antarctic Edge: 70° South,0
Aroused,3
Top Spin,0
Roger & Me,4
An American in Hollywood,0
Sound of My Voice,0
The Blood of My Brother: A Story of Death in Iraq,0
Your Sister's Sister,3
A Dog's Breakfast,3
The Married Woman,4
The Birth of a Nation,3
The Work and The Story,0
Facing the Giants,0
The Gallows,3
Eraserhead,4
Hollywood Shuffle,0
The Mighty,3
Penitentiary,4
The Lost Skeleton of Cadavra,0
Dude Where's My Dog?,4
Cheap Thrills,3
Indie Game: The Movie,0
Straightheads,3
Open Secret,4
Echo Dr.,3
The Night Visitor,4
The Past Is a Grotesque Animal,0
"Peace, Propaganda & the Promised Land",0
Pi,3
"I Love You, Don't Touch Me!",0
20 Dates,0
Queen Crab,3
Super Size Me,3
The FP,0
Happy Christmas,0
The Brain That Wouldn't Die,4
Tiger Orange,0
Supporting Characters,0
Absentia,3
The Brothers McMullen,3
The Dirties,0
Gabriela,4
Tiny Furniture,3
Hayride,0
The Naked Ape,0
Counting,0
The Call of Cthulhu,0
Bending Steel,3
The Signal,3
The Image Revolution,3
This Is Martin Bonner,3
A True Story,0
George Washington,3
Smiling Fish & Goat On Fire,0
Dawn of the Crescent Moon,3
Raymond Did It,0
The Last Waltz,4
"Run, Hide, Die",3
The Exploding Girl,0
The Legend of God's Gun,0
Mutual Appreciation,0
Her Cry: La Llorona Investigation,0
Down Terrace,0
Clerks,3
Pink Narcissus,4
Funny Ha Ha,0
In the Company of Men,3
Manito,0
Rampage,3
Slacker,0
Dutch Kills,0
Dry Spell,0
Flywheel,3
Backmask,3
The Puffy Chair,0
Stories of Our Lives,0
Breaking Upwards,3
All Superheroes Must Die,0
Pink Flamingos,4
Clean,0
The Circle,0
Tin Can Man,3
Cure,0
On The Downlow,0
Sanctuary: Quite a Conundrum,0
Bang,3
Primer,3
Cavite,0
El Mariachi,4
Newlyweds,3
"Signed, Sealed, Delivered",3
Shanghai Calling,0
My Date with Drew,0
